300 56691
82 261 13
82 263 3
82 264 7
82 268 11
82 270 14
82 272 5
82 274 2
82 275 7
82 276 11
82 277 12
82 278 13
82 280 2
82 281 13
82 283 4
82 286 7
82 287 5
82 289 5
82 293 1
82 295 5
82 296 5
82 299 2
82 300 12
83 3 8
83 4 7
83 5 11
83 8 13
83 10 5
83 11 12
83 13 14
83 14 12
83 16 1
83 17 14
83 18 5
83 19 5
83 20 7
83 21 7
83 22 12
83 24 14
83 25 12
83 26 12
83 28 11
83 31 5
83 33 8
83 35 5
83 38 6
83 39 8
83 42 7
83 44 9
83 47 13
83 48 8
83 50 8
83 51 1
83 53 8
83 55 14
83 57 6
83 58 4
83 59 5
83 60 9
83 62 11
83 63 9
83 64 11
83 65 7
83 66 12
83 67 7
83 69 4
83 70 2
83 71 6
83 76 3
83 77 12
83 80 13
83 81 5
83 82 7
83 84 8
83 85 13
83 86 1
83 87 8
83 91 4
83 92 9
83 93 12
83 96 3
83 98 7
83 99 2
83 100 9
83 101 13
83 105 5
83 106 14
83 108 1
83 109 1
83 110 7
83 111 11
83 113 13
83 116 3
83 117 2
83 119 13
83 120 12
83 122 13
83 123 2
83 124 14
83 125 7
83 127 4
83 128 7
83 129 1
83 130 10
83 131 9
83 132 12
83 135 13
83 138 2
83 140 14
83 141 6
83 143 1
83 144 7
83 145 8
83 147 6
83 148 13
83 149 13
83 150 13
83 152 1
83 153 10
83 154 5
83 155 14
83 158 5
83 159 12
83 162 6
83 163 6
83 165 3
83 169 8
83 170 5
83 171 5
83 173 9
83 174 2
83 176 9
83 177 5
83 178 13
83 180 14
83 181 6
83 183 14
83 186 6
83 189 13
83 190 8
83 193 8
83 194 6
83 195 8
83 196 7
83 198 12
83 199 4
83 200 3
83 201 11
83 202 7
83 205 9
83 207 2
83 209 10
83 210 10
83 211 13
83 216 6
83 219 8
83 220 8
83 221 14
83 224 2
83 225 1
83 229 5
83 230 12
83 232 1
83 233 6
83 234 9
83 235 14
83 237 7
83 239 14
83 243 4
83 245 10
83 246 13
83 247 5
83 248 12
83 249 13
83 250 1
83 251 2
83 252 6
83 253 4
83 255 13
83 256 6
83 257 8
83 259 7
83 260 1
83 261 10
83 262 14
83 266 6
83 267 4
83 269 12
83 271 11
83 272 12
83 276 1
83 277 11
83 278 3
83 279 9
83 280 2
83 281 13
83 283 5
83 286 8
83 287 13
83 289 5
83 291 12
83 292 7
83 294 7
83 295 1
83 296 1
83 298 2
83 300 8
84 1 3
84 2 3
84 3 9
84 5 10
84 6 3
84 7 12
84 10 1
84 12 13
84 13 2
84 15 14
84 16 9
84 17 6
84 18 9
84 20 5
84 21 2
84 22 13
84 24 4
84 25 1
84 26 3
84 28 1
84 29 7
84 33 14
84 34 7
84 35 11
84 37 12
84 38 3
84 40 13
84 42 2
84 43 8
84 44 10
84 45 4
84 46 8
84 49 2
84 51 3
84 56 10
84 57 2
84 58 8
84 60 4
84 62 11
84 64 12
84 65 8
84 66 4
84 68 6
84 70 2
84 71 10
84 72 9
84 74 14
84 75 7
84 76 2
84 78 5
84 81 11
84 82 13
84 85 8
84 86 9
84 87 7
84 90 7
84 92 14
84 93 12
84 97 1
84 98 10
84 100 3
84 102 8
84 103 11
84 104 11
84 106 1
84 107 8
84 108 9
84 109 3
84 111 3
84 112 10
84 113 2
84 114 2
84 115 3
84 116 8
84 117 11
84 118 12
84 119 8
84 120 6
84 122 3
84 126 10
84 127 2
84 128 4
84 129 9
84 130 1
84 131 14
84 132 7
84 134 6
84 136 10
84 138 4
84 141 7
84 144 14
84 145 5
84 146 9
84 151 3
84 156 14
84 158 3
84 159 12
84 160 7
84 161 2
84 162 10
84 163 6
84 164 12
84 165 7
84 169 1
84 170 2
84 172 8
84 173 14
84 175 2
84 177 5
84 178 10
84 179 4
84 181 9
84 182 11
84 184 14
84 187 7
84 188 3
84 189 2
84 191 11
84 192 13
84 193 8
84 195 6
84 196 9
84 197 3
84 198 3
84 199 4
84 202 9
84 203 6
84 205 12
84 207 1
84 209 4
84 212 11
84 215 6
84 217 8
84 218 14
84 219 13
84 222 5
84 224 14
84 225 6
84 226 5
84 227 5
84 229 3
84 230 13
84 231 14
84 232 3
84 233 4
84 235 8
84 236 2
84 238 2
84 240 2
84 243 6
84 245 6
84 246 1
84 247 13
84 248 4
84 249 5
84 251 8
84 255 2
84 258 4
84 259 13
84 261 6
84 263 12
84 264 3
84 266 10
84 267 9
84 268 6
84 269 6
84 270 13
84 272 13
84 273 7
84 275 4
84 276 14
84 278 1
84 280 3
84 281 10
84 282 12
84 283 5
84 284 14
84 285 4
84 286 10
84 288 6
84 289 14
84 294 12
84 296 8
84 297 5
84 300 10
85 2 1
85 3 9
85 4 4
85 7 9
85 8 6
85 10 9
85 13 2
85 14 10
85 15 6
85 18 8
85 19 7
85 20 1
85 21 3
85 23 8
85 24 9
85 27 12
85 29 9
85 30 4
85 33 1
85 34 8
85 35 4
85 37 13
85 38 3
85 39 8
85 41 6
85 42 6
85 43 7
85 45 14
85 46 9
85 48 4
85 50 13
85 51 9
85 52 9
85 53 12
85 54 6
85 55 5
85 56 4
85 57 11
85 58 4
85 59 12
85 60 10
85 61 5
85 62 3
85 63 2
85 65 8
85 66 6
85 67 8
85 69 14
85 70 12
85 72 8
85 77 7
85 79 12
85 80 4
85 82 13
85 83 6
85 84 6
85 86 9
85 88 4
85 89 5
85 92 10
85 94 5
85 95 10
85 96 1
85 97 11
85 98 2
85 100 2
85 101 3
85 102 4
85 103 12
85 104 3
85 107 1
85 110 8
85 111 3
85 112 3
85 113 13
85 114 5
85 116 9
85 117 11
85 118 7
85 119 13
85 120 7
85 121 8
85 122 13
85 124 7
85 125 4
85 126 10
85 127 4
85 128 4
85 129 10
85 130 2
85 131 10
85 132 14
85 134 11
85 135 10
85 139 10
85 141 3
85 142 12
85 143 6
85 144 6
85 146 3
85 151 5
85 153 8
85 156 7
85 157 11
85 158 5
85 159 14
85 160 14
85 161 3
85 162 12
85 163 6
85 164 3
85 165 14
85 167 4
85 168 9
85 170 2
85 171 7
85 172 12
85 173 1
85 174 12
85 175 5
85 177 8
85 178 2
85 179 4
85 180 7
85 182 8
85 190 2
85 191 7
85 192 14
85 197 10
85 198 10
85 199 9
85 200 6
85 201 8
85 202 10
85 205 10
85 206 4
85 207 8
85 209 10
85 210 1
85 211 10
85 212 13
85 213 9
85 219 9
85 220 7
85 221 8
85 222 3
85 224 13
85 225 5
85 230 12
85 232 6
85 233 6
85 234 14
85 235 8
85 238 7
85 244 7
85 248 7
85 250 14
85 253 12
85 254 6
85 256 7
85 257 8
85 258 11
85 260 7
85 261 6
85 262 9
85 266 11
85 267 9
85 270 14
85 273 9
85 274 8
85 275 8
85 276 13
85 277 9
85 278 10
85 280 13
85 281 11
85 282 2
85 284 1
85 285 4
85 286 14
85 287 3
85 288 11
85 290 9
85 291 11
85 295 7
85 296 14
85 297 3
85 298 9
85 299 12
86 2 12
86 3 5
86 5 11
86 6 8
86 8 5
86 9 13
86 10 11
86 11 4
86 13 10
86 14 13
86 15 5
86 16 13
86 17 8
86 20 2
86 22 11
86 24 14
86 25 11
86 27 11
86 28 6
86 29 10
86 30 9
86 32 12
86 34 5
86 36 11
86 37 2
86 38 7
86 39 7
86 40 4
86 41 10
86 43 8
86 44 13
86 46 8
86 47 2
86 48 1
86 49 5
86 50 13
86 53 3
86 55 14
86 57 13
86 58 6
86 59 4
86 60 3
86 61 1
86 62 8
86 65 2
86 66 2
86 69 7
86 72 1
86 73 6
86 74 10
86 77 12
86 78 4
86 79 10
86 81 2
86 83 4
86 85 6
86 88 13
86 89 12
86 90 5
86 91 3
86 93 7
86 94 11
86 96 13
86 98 12
86 101 1
86 103 11
86 104 10
86 106 13
86 108 6
86 110 4
86 113 4
86 114 8
86 115 4
86 116 5
86 118 4
86 120 11
86 121 2
86 122 5
86 124 11
86 126 6
86 127 6
86 128 9
86 129 8
86 130 6
86 131 3
86 132 5
86 133 8
86 135 11
86 136 13
86 137 10
86 139 2
86 140 9
86 142 1
86 144 2
86 145 6
86 146 8
86 147 8
86 149 10
86 150 8
86 152 5
86 153 12
86 155 13
86 157 2
86 158 10
86 159 3
86 160 3
86 163 7
86 165 11
86 166 10
86 169 11
86 170 8
86 171 12
86 173 7
86 175 10
86 176 9
86 179 6
86 180 1
86 182 1
86 184 3
86 185 6
86 187 10
86 189 9
86 190 3
86 191 10
86 192 9
86 194 5
86 199 7
86 201 1
86 204 7
86 205 10
86 206 9
86 207 2
86 208 12
86 209 8
86 211 3
86 212 9
86 214 13
86 215 3
86 223 13
86 224 12
86 226 9
86 228 9
86 229 4
86 231 12
86 232 8
86 236 9
86 238 14
86 239 3
86 240 2
86 241 9
86 242 12
86 243 7
86 247 14
86 248 7
86 250 5
86 251 2
86 252 11
86 254 9
86 255 14
86 256 12
86 257 12
86 258 14
86 260 2
86 261 14
86 262 7
86 263 9
86 264 13
86 266 3
86 267 10
86 268 8
86 270 12
86 271 9
86 272 6
86 273 12
86 275 12
86 276 14
86 282 8
86 283 4
86 284 9
86 286 2
86 287 1
86 289 3
86 290 6
86 291 11
86 294 14
86 296 3
86 297 3
86 299 9
87 1 13
87 2 6
87 3 9
87 4 4
87 7 2
87 9 3
87 11 6
87 12 9
87 13 5
87 14 13
87 15 6
87 19 4
87 20 3
87 21 14
87 22 9
87 23 12
87 24 14
87 25 3
87 26 14
87 27 5
87 28 9
87 30 9
87 31 10
87 34 10
87 35 12
87 38 13
87 39 11
87 40 11
87 41 6
87 42 10
87 43 14
87 44 6
87 46 13
87 47 6
87 48 9
87 49 9
87 52 3
87 53 1
87 58 9
87 60 13
87 62 3
87 65 3
87 66 9
87 68 12
87 70 7
87 71 11
87 72 8
87 74 4
87 77 14
87 78 12
87 79 7
87 80 12
87 83 3
87 84 12
87 85 12
87 86 4
87 88 1
87 89 6
87 91 9
87 93 13
87 94 14
87 97 2
87 98 10
87 100 9
87 101 6
87 102 13
87 104 13
87 105 3
87 106 2
87 108 12
87 110 10
87 111 12
87 114 13
87 115 4
87 116 14
87 118 5
87 120 3
87 121 6
87 122 13
87 123 10
87 125 13
87 128 6
87 129 3
87 131 1
87 133 1
87 135 3
87 136 11
87 137 5
87 139 14
87 140 11
87 141 10
87 144 13
87 147 2
87 148 12
87 149 10
87 150 4
87 152 1
87 154 4
87 155 14
87 156 4
87 157 7
87 158 14
87 160 1
87 161 1
87 162 6
87 163 4
87 164 10
87 166 13
87 170 5
87 172 14
87 173 8
87 174 10
87 175 9
87 176 9
87 177 14
87 178 9
87 181 8
87 183 9
87 186 12
87 187 5
87 190 1
87 191 2
87 192 14
87 193 9
87 194 5
87 195 7
87 196 5
87 198 4
87 199 6
87 200 9
87 202 1
87 203 10
87 205 9
87 206 6
87 207 8
87 208 2
87 209 9
87 210 1
87 211 14
87 214 13
87 215 4
87 218 3
87 220 8
87 224 13
87 225 4
87 226 11
87 228 12
87 230 1
87 231 8
87 232 8
87 235 6
87 236 9
87 237 11
87 238 4
87 242 11
87 243 10
87 245 8
87 246 4
87 247 1
87 253 5
87 254 5
87 255 1
87 256 9
87 260 3
87 262 11
87 264 9
87 266 6
87 267 5
87 271 4
87 272 3
87 274 7
87 275 11
87 276 14
87 277 2
87 280 13
87 281 4
87 282 1
87 284 2
87 286 3
87 287 14
87 289 9
87 290 10
87 291 9
87 292 3
87 293 12
87 296 6
87 298 8
87 300 8
88 1 9
88 2 4
88 3 4
88 4 14
88 7 14
88 8 3
88 10 7
88 11 12
88 14 5
88 15 6
88 16 13
88 17 4
88 18 3
88 19 9
88 21 9
88 22 3
88 23 11
88 27 4
88 28 10
88 29 1
88 30 5
88 32 7
88 33 5
88 34 6
88 36 3
88 37 4
88 38 5
88 39 9
88 40 8
88 41 4
88 42 2
88 43 5
88 44 1
88 45 13
88 47 12
88 48 12
88 49 7
88 55 14
88 58 1
88 63 6
88 64 12
88 65 2
88 66 5
88 67 1
88 68 9
88 71 4
88 72 4
88 73 7
88 74 11
88 76 7
88 77 3
88 79 1
88 82 5
88 83 9
88 84 12
88 85 11
88 87 14
88 89 5
88 90 9
88 94 7
88 96 14
88 97 8
88 98 11
88 101 4
88 103 4
88 104 4
88 106 12
88 107 11
88 111 1
88 112 10
88 113 11
88 114 4
88 115 12
88 117 9
88 118 9
88 121 2
88 124 6
88 125 3
88 126 1
88 127 9
88 128 11
88 129 4
88 131 3
88 135 8
88 136 10
88 138 9
88 141 4
88 143 12
88 144 14
88 146 5
88 148 13
88 149 14
88 151 6
88 154 1
88 159 9
88 160 9
88 161 8
88 165 3
88 167 13
88 169 7
88 170 1
88 172 2
88 173 6
88 174 12
88 177 6
88 178 1
88 180 12
88 181 2
88 182 3
88 184 7
88 188 8
88 189 2
88 190 3
88 191 8
88 193 14
88 194 9
88 196 3
88 197 1
88 198 9
88 199 13
88 200 12
88 201 12
88 204 7
88 205 12
88 206 5
88 207 3
88 208 9
88 209 1
88 210 14
88 212 9
88 216 12
88 217 6
88 218 2
88 219 2
88 220 2
88 221 12
88 222 9
88 224 4
88 225 14
88 227 1
88 228 4
88 229 5
88 230 14
88 232 3
88 233 7
88 237 7
88 240 10
88 241 1
88 242 9
88 243 13
88 245 11
88 248 10
88 252 12
88 254 14
88 255 1
88 256 8
88 257 4
88 258 8
88 260 9
88 265 3
88 268 4
88 270 4
88 271 6
88 275 1
88 276 13
88 277 12
88 279 13
88 280 10
88 281 7
88 282 13
88 283 6
88 284 5
88 286 12
88 288 7
88 289 14
88 290 14
88 292 2
88 293 2
88 294 2
88 296 10
88 298 12
89 2 1
89 6 4
89 7 5
89 9 12
89 11 9
89 13 4
89 14 6
89 15 10
89 17 4
89 18 5
89 19 8
89 21 6
89 22 4
89 24 9
89 25 14
89 27 2
89 30 6
89 31 7
89 34 6
89 35 13
89 36 4
89 37 10
89 39 8
89 40 11
89 42 12
89 43 1
89 47 7
89 48 2
89 49 6
89 50 13
89 51 10
89 52 13
89 53 13
89 55 12
89 56 7
89 57 14
89 58 10
89 59 2
89 60 6
89 61 1
89 63 14
89 64 1
89 65 10
89 66 12
89 69 13
89 70 5
89 72 7
89 75 7
89 78 8
89 79 1
89 80 11
89 83 10
89 87 9
89 90 13
89 91 4
89 93 12
89 94 14
89 97 8
89 99 9
89 102 5
89 103 1
89 105 1
89 109 1
89 111 9
89 113 9
89 114 3
89 115 8
89 116 3
89 117 11
89 118 7
89 120 14
89 124 10
89 128 4
89 129 13
89 133 14
89 134 1
89 136 2
89 137 13
89 138 12
89 140 14
89 141 14
89 142 9
89 143 12
89 144 2
89 147 10
89 148 2
89 150 2
89 151 10
89 152 9
89 153 5
89 154 7
89 155 7
89 156 7
89 158 3
89 159 14
89 160 4
89 162 14
89 163 9
89 164 10
89 165 2
89 166 9
89 168 4
89 169 13
89 172 1
89 179 1
89 180 1
89 181 13
89 182 5
89 184 12
89 185 5
89 186 4
89 188 10
89 189 11
89 191 6
89 192 6
89 193 5
89 194 14
89 197 7
89 198 4
89 199 12
89 200 14
89 201 5
89 203 6
89 204 4
89 206 12
89 210 11
89 211 6
89 212 14
89 213 6
89 215 14
89 216 4
89 217 6
89 218 10
89 220 9
89 221 5
89 222 10
89 224 1
89 227 7
89 228 2
89 229 11
89 231 10
89 232 6
89 234 5
89 236 4
89 237 13
89 239 1
89 241 2
89 244 3
89 245 4
89 246 4
89 247 6
89 248 8
89 249 1
89 250 4
89 251 9
89 253 5
89 254 6
89 257 7
89 260 5
89 261 14
89 263 5
89 264 12
89 266 8
89 269 3
89 271 7
89 274 6
89 276 11
89 279 4
89 280 2
89 282 6
89 283 2
89 285 14
89 286 13
89 287 14
89 288 10
89 289 5
89 290 1
89 291 2
89 292 11
89 293 12
89 295 13
89 296 10
89 297 13
89 298 11
89 299 14
90 2 12
90 3 12
90 5 7
90 8 7
90 9 10
90 10 14
90 11 14
90 12 9
90 13 9
90 14 2
90 15 4
90 18 14
90 19 5
90 21 3
90 22 14
90 23 7
90 25 2
90 26 12
90 29 13
90 30 1
90 33 1
90 34 4
90 35 2
90 36 12
90 37 12
90 38 4
90 40 2
90 42 7
90 43 3
90 44 10
90 45 1
90 46 3
90 49 9
90 50 11
90 53 10
90 54 11
90 57 7
90 62 7
90 64 4
90 66 6
90 67 11
90 69 8
90 72 11
90 73 11
90 74 7
90 76 2
90 77 1
90 79 2
90 80 4
90 81 10
90 85 11
90 86 14
90 87 5
90 89 8
90 94 11
90 96 4
90 98 8
90 100 8
90 101 2
90 103 7
90 106 8
90 108 8
90 109 12
90 110 9
90 111 14
90 112 10
90 114 2
90 119 9
90 120 10
90 121 8
90 123 9
90 125 7
90 127 14
90 130 3
90 132 4
90 133 13
90 135 1
90 136 7
90 137 8
90 138 4
90 140 2
90 141 10
90 142 14
90 143 7
90 144 12
90 145 12
90 147 11
90 149 7
90 150 1
90 152 9
90 153 13
90 154 7
90 155 7
90 156 2
90 157 8
90 158 9
90 161 2
90 162 12
90 163 2
90 164 4
90 166 2
90 167 1
90 168 11
90 169 14
90 171 10
90 172 7
90 173 13
90 174 10
90 177 11
90 178 9
90 180 7
90 181 8
90 182 14
90 184 1
90 186 2
90 190 13
90 192 14
90 193 7
90 194 3
90 196 10
90 200 13
90 201 13
90 203 3
90 204 6
90 205 14
90 207 14
90 209 14
90 210 9
90 211 14
90 212 1
90 214 7
90 215 9
90 216 5
90 217 11
90 220 6
90 222 10
90 224 5
90 225 8
90 226 12
90 229 14
90 230 14
90 231 2
90 233 14
90 234 14
90 235 6
90 236 8
90 237 11
90 238 3
90 239 6
90 240 3
90 241 9
90 242 5
90 243 6
90 244 9
90 246 2
90 250 2
90 252 8
90 253 2
90 254 7
90 256 7
90 259 3
90 260 13
90 262 9
90 264 2
90 265 9
90 267 8
90 270 6
90 271 13
90 273 4
90 274 3
90 275 10
90 276 12
90 277 2
90 278 12
90 279 4
90 280 13
90 283 3
90 284 6
90 285 1
90 288 5
90 290 12
90 291 1
90 292 2
90 293 9
90 295 6
90 298 7
90 300 10
91 1 3
91 3 1
91 5 4
91 8 12
91 10 7
91 11 9
91 12 10
91 13 5
91 15 6
91 17 7
91 18 5
91 20 8
91 21 9
91 23 4
91 30 3
91 31 14
91 32 12
91 33 12
91 34 1
91 35 12
91 38 9
91 39 9
91 41 11
91 42 5
91 43 3
91 44 6
91 46 2
91 48 12
91 50 12
91 53 2
91 54 6
91 56 1
91 59 7
91 60 2
91 61 9
91 62 3
91 63 4
91 65 6
91 68 12
91 69 4
91 70 7
91 71 1
91 73 4
91 74 4
91 80 3
91 81 7
91 82 10
91 83 2
91 84 5
91 86 7
91 87 8
91 88 1
91 89 8
91 90 7
91 92 2
91 93 11
91 94 7
91 96 1
91 97 3
91 99 10
91 101 7
91 102 2
91 103 9
91 106 13
91 109 12
91 110 14
91 112 11
91 113 1
91 115 4
91 116 8
91 124 2
91 125 7
91 127 12
91 130 2
91 133 11
91 134 4
91 135 10
91 136 9
91 137 14
91 138 2
91 141 5
91 143 3
91 144 12
91 145 11
91 147 10
91 149 14
91 150 3
91 152 9
91 153 6
91 154 6
91 155 6
91 156 5
91 157 6
91 158 14
91 159 14
91 161 14
91 162 11
91 163 12
91 164 10
91 165 13
91 167 4
91 169 10
91 170 4
91 171 11
91 174 4
91 175 3
91 176 5
91 178 9
91 179 6
91 181 9
91 185 14
91 186 14
91 187 5
91 189 5
91 190 10
91 191 2
91 192 1
91 194 6
91 197 14
91 198 4
91 199 3
91 200 1
91 201 5
91 202 8
91 203 10
91 204 6
91 206 14
91 208 14
91 209 11
91 210 6
91 212 14
91 213 9
91 214 10
91 215 11
91 216 2
91 217 6
91 218 6
91 219 11
91 220 10
91 221 7
91 223 6
91 225 2
91 226 2
91 228 8
91 229 8
91 230 2
91 231 4
91 233 12
91 235 1
91 240 3
91 242 9
91 245 14
91 246 6
91 247 11
91 250 13
91 252 9
91 254 3
91 255 11
91 256 6
91 257 13
91 259 1
91 260 14
91 262 1
91 263 10
91 264 10
91 265 14
91 267 8
91 268 5
91 270 4
91 271 7
91 273 10
91 275 11
91 276 12
91 278 12
91 281 8
91 283 12
91 284 13
91 285 10
91 287 2
91 288 10
91 289 10
91 290 5
91 291 10
91 292 4
91 293 13
91 298 8
91 299 1
91 300 10
92 1 1
92 2 2
92 4 9
92 5 7
92 10 13
92 11 2
92 16 7
92 18 5
92 19 13
92 20 4
92 21 7
92 22 2
92 23 14
92 25 3
92 29 12
92 30 1
92 33 3
92 34 5
92 35 14
92 38 8
92 40 12
92 42 11
92 43 10
92 44 10
92 45 4
92 46 5
92 47 10
92 48 3
92 49 1
92 50 10
92 51 2
92 53 13
92 57 5
92 59 11
92 60 9
92 61 9
92 62 12
92 64 6
92 66 4
92 67 14
92 68 8
92 69 9
92 71 1
92 74 8
92 75 6
92 76 7
92 77 5
92 78 11
92 79 5
92 80 3
92 81 3
92 82 6
92 87 12
92 88 12
92 89 9
92 90 1
92 93 2
92 95 6
92 97 4
92 98 8
92 99 13
92 100 6
92 101 6
92 102 13
92 103 1
92 104 6
92 106 11
92 107 6
92 108 1
92 109 6
92 111 5
92 113 7
92 114 13
92 115 4
92 116 8
92 117 7
92 118 10
92 120 12
92 121 12
92 122 13
92 123 10
92 124 1
92 127 14
92 130 11
92 135 12
92 136 5
92 139 6
92 141 6
92 142 4
92 143 10
92 144 7
92 145 3
92 146 1
92 147 10
92 148 12
92 149 10
92 151 2
92 153 10
92 154 3
92 155 14
92 157 5
92 160 13
92 161 11
92 162 2
92 163 13
92 164 2
92 165 9
92 166 10
92 167 13
92 169 3
92 171 6
92 172 7
92 173 10
92 174 7
92 175 4
92 177 9
92 178 6
92 181 1
92 183 3
92 185 4
92 186 4
92 187 11
92 189 9
92 191 14
92 193 1
92 195 11
92 198 6
92 201 13
92 202 9
92 203 14
92 204 1
92 205 4
92 208 8
92 209 6
92 213 10
92 216 12
92 217 3
92 218 1
92 220 5
92 221 2
92 222 5
92 225 2
92 226 4
92 227 6
92 228 1
92 229 7
92 231 11
92 235 9
92 238 9
92 239 3
92 240 3
92 244 12
92 245 13
92 246 1
92 247 12
92 248 9
92 249 11
92 251 1
92 253 10
92 255 7
92 256 12
92 257 8
92 258 12
92 260 6
92 261 6
92 262 11
92 264 11
92 265 9
92 266 14
92 269 12
92 270 14
92 272 9
92 274 4
92 275 12
92 281 6
92 282 13
92 283 11
92 284 9
92 286 11
92 288 1
92 289 8
92 290 13
92 291 8
92 293 1
92 294 3
92 296 9
92 297 1
92 298 11
92 300 8
93 2 13
93 4 8
93 5 11
93 6 14
93 7 12
93 9 4
93 10 2
93 11 1
93 12 10
93 13 4
93 14 12
93 18 1
93 19 10
93 20 5
93 22 2
93 23 12
93 24 2
93 25 11
93 29 11
93 30 1
93 31 4
93 37 6
93 38 7
93 40 5
93 42 1
93 45 10
93 46 8
93 47 2
93 50 14
93 51 1
93 54 11
93 55 10
93 56 8
93 57 6
93 58 10
93 60 14
93 61 14
93 64 14
93 65 9
93 66 14
93 67 5
93 68 3
93 72 5
93 73 9
93 74 9
93 78 13
93 79 9
93 80 11
93 82 5
93 85 5
93 86 2
93 89 3
93 92 2
93 97 10
93 98 11
93 99 2
93 100 2
93 101 7
93 103 12
93 105 11
93 106 13
93 107 13
93 109 9
93 110 5
93 112 1
93 113 13
93 115 1
93 118 12
93 121 10
93 122 1
93 123 9
93 124 13
93 126 9
93 127 2
93 129 13
93 130 7
93 133 2
93 134 4
93 135 9
93 136 4
93 137 5
93 139 1
93 142 4
93 144 1
93 145 5
93 146 10
93 148 13
93 150 12
93 151 7
93 152 6
93 153 6
93 154 1
93 155 9
93 157 1
93 159 12
93 162 3
93 163 9
93 165 9
93 166 14
93 167 7
93 168 9
93 171 12
93 172 14
93 173 6
93 175 6
93 179 4
93 180 7
93 182 11
93 185 1
93 189 11
93 190 13
93 191 3
93 192 13
93 193 13
93 194 13
93 195 2
93 197 7
93 198 12
93 199 13
93 200 10
93 201 2
93 202 2
93 205 8
93 207 10
93 211 9
93 212 6
93 213 8
93 214 1
93 217 10
93 218 13
93 220 6
93 221 3
93 222 9
93 223 6
93 224 12
93 228 11
93 229 10
93 230 12
93 231 5
93 233 12
93 234 9
93 236 11
93 237 10
93 238 14
93 240 2
93 241 10
93 242 8
93 243 10
93 245 10
93 246 6
93 247 13
93 248 6
93 249 4
93 251 13
93 252 13
93 253 7
93 254 10
93 256 3
93 259 11
93 260 14
93 261 6
93 262 8
93 263 6
93 264 2
93 265 7
93 267 9
93 268 14
93 269 8
93 271 5
93 274 13
93 278 1
93 279 4
93 281 13
93 282 8
93 283 3
93 286 2
93 287 11
93 289 4
93 291 11
93 293 8
93 294 12
93 297 14
93 298 6
93 300 10
94 2 2
94 3 9
94 4 3
94 5 11
94 7 9
94 8 6
94 10 13
94 11 11
94 12 3
94 13 13
94 14 14
94 16 11
94 17 12
94 18 10
94 19 2
94 20 13
94 21 9
94 22 2
94 23 5
94 24 2
94 28 8
94 29 1
94 31 1
94 33 9
94 35 10
94 37 12
94 38 10
94 41 5
94 42 14
94 43 3
94 44 2
94 45 12
94 46 9
94 49 5
94 50 13
94 52 9
94 54 3
94 55 14
94 65 6
94 66 2
94 68 8
94 69 13
94 70 4
94 72 12
94 75 13
94 77 13
94 78 10
94 82 11
94 83 4
94 85 9
94 88 12
94 89 10
94 90 14
94 91 1
94 92 11
94 93 8
94 98 12
94 100 9
94 102 9
94 103 9
94 105 6
94 106 8
94 107 12
94 112 13
94 114 12
94 117 9
94 118 5
94 119 9
94 120 6
94 121 14
94 122 2
94 123 10
94 127 14
94 128 5
94 131 9
94 132 3
94 134 7
94 135 10
94 137 12
94 138 5
94 139 10
94 140 12
94 141 6
94 142 3
94 143 11
94 147 8
94 148 4
94 149 8
94 150 11
94 151 6
94 152 4
94 156 8
94 159 14
94 160 8
94 161 9
94 162 8
94 163 14
94 164 9
94 167 8
94 169 11
94 170 9
94 171 9
94 174 10
94 175 11
94 176 7
94 177 8
94 178 2
94 179 1
94 182 7
94 185 4
94 186 7
94 187 12
94 189 3
94 190 6
94 191 13
94 194 6
94 195 6
94 197 5
94 198 8
94 199 11
94 200 12
94 201 5
94 202 3
94 203 8
94 205 2
94 206 10
94 207 13
94 208 7
94 210 12
94 211 12
94 212 4
94 213 12
94 214 10
94 215 11
94 217 1
94 220 9
94 221 1
94 223 9
94 224 11
94 229 5
94 230 11
94 231 7
94 232 6
94 233 14
94 234 8
94 235 12
94 237 9
94 238 2
94 239 10
94 241 14
94 242 14
94 243 14
94 244 1
94 246 6
94 247 4
94 248 11
94 252 9
94 253 12
94 254 12
94 255 12
94 256 9
94 257 10
94 258 4
94 261 7
94 263 3
94 264 1
94 266 10
94 269 14
94 270 10
94 271 1
94 272 12
94 273 3
94 274 8
94 276 10
94 277 12
94 285 13
94 286 5
94 288 2
94 290 4
94 291 11
94 293 12
94 296 10
94 298 11
95 1 9
95 2 12
95 3 12
95 4 1
95 5 5
95 7 12
95 8 10
95 9 3
95 13 3
95 15 1
95 16 6
95 19 6
95 20 6
95 21 8
95 22 2
95 23 5
95 24 4
95 25 8
95 29 14
95 32 8
95 34 14
95 35 11
95 36 8
95 37 14
95 39 14
95 40 5
95 41 5
95 43 8
95 44 4
95 45 10
95 48 11
95 50 12
95 51 2
95 52 6
95 54 1
95 56 12
95 58 9
95 59 4
95 60 6
95 63 10
95 64 14
95 65 7
95 66 1
95 67 12
95 68 2
95 71 9
95 72 8
95 73 6
95 74 10
95 76 11
95 77 5
95 78 6
95 81 12
95 83 10
95 85 3
95 86 9
95 88 3
95 91 2
95 92 3
95 93 6
95 96 6
95 97 8
95 98 12
95 99 3
95 100 3
95 101 6
95 102 1
95 105 7
95 110 5
95 111 9
95 112 7
95 113 4
95 114 11
95 115 1
95 116 7
95 117 8
95 118 3
95 119 5
95 120 5
